epoch,lr,loss,iou,val_loss,val_iou
34,0.01,0.19018499851226806,0.8873088810534259,0.2925851047039032,0.8521950099093367
35,0.01,0.1885551244020462,0.8872458329029321,0.29578638076782227,0.8483528567483323
36,0.01,0.18805991411209105,0.8873792827653344,0.2966305613517761,0.8507880217567859
37,0.01,0.1853025287389755,0.8894805043678653,0.2978666424751282,0.8511233365369687
38,0.01,0.18070878088474274,0.8918530577667155,0.29459619522094727,0.8524380522023499
39,0.01,0.1832604944705963,0.8907423632060127,0.2998213469982147,0.8472665244916909
40,0.01,0.17698737978935242,0.8937759334425652,0.3038703203201294,0.8449134034694719
41,0.01,0.18152037262916565,0.8913329634689982,0.2959024906158447,0.8508225431381586
42,0.01,0.1811876803636551,0.8915653510824736,0.29616743326187134,0.8476135039737885
43,0.01,0.17980127930641174,0.8922377794430096,0.2974289059638977,0.8527424423288966
44,0.01,0.17954157292842865,0.8921924853108636,0.2931663990020752,0.85332114712798
45,0.01,0.17861141860485077,0.8927495234056694,0.29291224479675293,0.8508359968785701
46,0.01,0.1764656573534012,0.8946372888444794,0.2942846417427063,0.8518954057231077
47,0.01,0.17811446785926818,0.8928430325069695,0.29710668325424194,0.8527438420749134
48,0.01,0.17533720135688782,0.8947340914844679,0.30178093910217285,0.8478834125957972
49,0.01,0.17723869085311889,0.8934035631043764,0.30082499980926514,0.8490507120221299
50,0.01,0.17397579848766326,0.8957659962393185,0.30032670497894287,0.8526379650381726
51,0.01,0.1755368709564209,0.8939273423383085,0.30125391483306885,0.8493834106274086
52,0.01,0.17132801413536072,0.8968161918993114,0.3033539056777954,0.8457059319764355
53,0.01,0.17816342711448668,0.8928298894180415,0.30004462599754333,0.8500045915100817
54,0.01,0.17250046730041504,0.8961182359039078,0.29950857162475586,0.8511471652237145
55,0.01,0.17232462167739868,0.8962069302891399,0.301769495010376,0.8483898267273065
56,0.01,0.17312985956668853,0.8963047413021179,0.30291879177093506,0.8479451396636926
57,0.01,0.17247400879859925,0.8956424631786029,0.3012344539165497,0.8483811524739145
58,0.01,0.17361968159675598,0.895907611021012,0.2987402677536011,0.8486475463166719
59,0.01,0.16656297743320464,0.8999096146574402,0.2983446717262268,0.8508355528083882
60,0.01,0.1709887146949768,0.8966890663040147,0.29887282848358154,0.8511614319339726
61,0.01,0.16912002563476564,0.8983153558557272,0.30107545852661133,0.8497393510235198
62,0.01,0.17286856472492218,0.8956227284189668,0.30364716053009033,0.8493850213981984
63,0.01,0.1683320313692093,0.8986281531639435,0.3030073046684265,0.8502668130780415
64,0.01,0.17108303308486938,0.8969687008860993,0.3059735894203186,0.8507464239104363
65,0.01,0.1702049970626831,0.8977658012756246,0.30365777015686035,0.850320411552531
66,0.01,0.1682474285364151,0.8986420392049029,0.30630430579185486,0.846474996205143
67,0.01,0.16816307604312897,0.8989044510436963,0.30485108494758606,0.8487398800837141
68,0.01,0.17019038498401642,0.8970890973632991,0.3065931499004364,0.8507792264057625
69,0.01,0.17069211602210999,0.8967657935544221,0.3022972345352173,0.8523538052004881
70,0.01,0.17010754048824311,0.8973389327268839,0.3015959858894348,0.8516710193327542
71,0.01,0.17098982334136964,0.8969576234351672,0.30278444290161133,0.8503066313642178
72,0.01,0.17007141709327697,0.8980977575922364,0.30599135160446167,0.8482945113333888
73,0.01,0.16979500651359558,0.898067007884312,0.30878782272338867,0.8468246969491044
74,0.01,0.16768314838409423,0.8986609234678004,0.30709588527679443,0.8480163077041458
75,0.01,0.16787901818752288,0.8987967957392413,0.3061704635620117,0.8486348713551235
76,0.01,0.17057419717311859,0.8977274139740197,0.3049294948577881,0.8490063904633718
77,0.01,0.1652024507522583,0.9007675654156647,0.3048938512802124,0.8488947811291201
78,0.01,0.16951637268066405,0.8978935586192077,0.3048858046531677,0.8492377786906793
79,0.01,0.169756019115448,0.8975473796052139,0.3057803809642792,0.8490194465220764
80,0.01,0.16350094377994537,0.9015305113169656,0.3063400387763977,0.8485921100773328
81,0.01,0.16917288303375244,0.8980906832870946,0.3063318431377411,0.8480261483802216
82,0.01,0.16523357629776,0.9008724700731194,0.3057786524295807,0.8483499170607693
83,0.01,0.1640078008174896,0.9014099591836141,0.3046577572822571,0.8488489137996291
84,0.01,0.16445051729679108,0.9011120397278044,0.3031716048717499,0.84979537061177
85,0.01,0.16710021197795868,0.8993618403081939,0.30309391021728516,0.8499928565118384
86,0.01,0.16658494472503663,0.8997379572990672,0.3030936121940613,0.8502863194377207
87,0.01,0.16901244819164277,0.8978598500845132,0.3035396337509155,0.8502193532116864
88,0.01,0.17086154520511626,0.8972323326258131,0.30408775806427,0.8503679756097849
89,0.01,0.1691439837217331,0.8979602495916219,0.30404096841812134,0.8500447349086502
90,0.01,0.16667021214962005,0.8996552698613022,0.3045409917831421,0.8497680063455434
91,0.01,0.16417156755924225,0.9013389599206246,0.3050020933151245,0.8492586794215887
92,0.01,0.16440949141979216,0.9013663848768482,0.3050025701522827,0.8493126671891986
93,0.01,0.16127139329910278,0.9032102315320126,0.3050476312637329,0.8494428415531988
94,0.01,0.16263596415519715,0.9021315228153649,0.3048120141029358,0.8496495040495455
95,0.01,0.16731947660446167,0.8994642211358967,0.30462446808815,0.8499983792429919
96,0.01,0.16736183166503907,0.8992706158077154,0.30472031235694885,0.8500478140952087
97,0.01,0.1650771677494049,0.9004133847385525,0.30471062660217285,0.8498108387069234
98,0.01,0.16275690793991088,0.9024212996109401,0.30478471517562866,0.849831393786409
99,0.01,0.1652878224849701,0.9002941744624964,0.3046940565109253,0.8494444721951349
